1397053204,1,9,plugged
1397053207,0,9,unplugged
1397053314,1,9,plugged
1397053316,0,9,unplugged
1397126259,0,9,unplugged
1397204439,0,9,unplugged
1397205145,1,9,plugged
1397210749,0,9,unplugged
1397210946,1,9,plugged
1397213251,0,9,unplugged
1397213263,1,9,plugged
1397217268,0,9,unplugged
1397227490,1,9,plugged
1397280977,0,9,unplugged
1397281049,1,9,plugged
1397305979,0,9,unplugged
1397305981,1,9,plugged
1397312841,0,9,unplugged
1397312842,1,9,plugged
1397312889,0,9,unplugged
1397312899,1,9,plugged
1397314498,0,9,unplugged
1397314946,1,9,plugged
1397317111,0,9,unplugged
1397317375,1,9,plugged
1397317377,0,9,unplugged
1397320465,1,9,plugged
1397365690,1,9,plugged
1397365692,0,9,unplugged
1397365705,1,9,plugged
1397365708,0,9,unplugged
1397365749,1,9,plugged
1397365751,0,9,unplugged
1397367089,1,9,plugged
1397396647,0,9,unplugged
1397396877,1,9,plugged
1397397683,0,9,unplugged
1397398200,1,9,plugged
1397398727,0,9,unplugged
1397399221,1,9,plugged
1397400140,0,9,unplugged
1397400658,1,9,plugged
1397401128,0,9,unplugged
1397402047,0,9,unplugged
1397402422,1,9,plugged
1397402889,0,9,unplugged
1397402896,1,9,plugged
1397403311,0,9,unplugged
1397403524,1,9,plugged
1397405190,1,9,plugged
1397405192,0,9,unplugged
1397405196,1,9,plugged
1397405198,0,9,unplugged
1397405243,1,9,plugged
1397405284,0,9,unplugged
1397405383,1,9,plugged
1397405813,0,9,unplugged
1397406156,1,9,plugged
1397406158,0,9,unplugged
1397406227,1,9,plugged
1397406229,0,9,unplugged
1397454939,0,9,unplugged
1397454980,1,9,plugged
1397454982,0,9,unplugged
1397455009,1,9,plugged
1397455011,0,9,unplugged
1397455063,1,9,plugged
1397455239,0,9,unplugged
1397455358,1,9,plugged
1397455360,0,9,unplugged
1397455433,1,9,plugged
1397458650,0,9,unplugged
1397461109,0,9,unplugged
1397461258,1,9,plugged
1397466731,0,9,unplugged
1397466852,1,9,plugged
1397466854,0,9,unplugged
1397466879,1,9,plugged
1397466881,0,9,unplugged
1397466967,1,9,plugged
1397469370,0,9,unplugged
1397469417,1,9,plugged
1397470310,0,9,unplugged
1397470404,1,9,plugged
1397470840,0,9,unplugged
1397471882,1,9,plugged
1397474951,0,9,unplugged
1397475314,1,9,plugged
1397475508,0,9,unplugged
1397475563,1,9,plugged
1397477119,1,9,plugged
1397484282,0,9,unplugged
1397484288,1,9,plugged
1397484349,0,9,unplugged
1397484395,1,9,plugged
1397484558,0,9,unplugged
1397484658,1,9,plugged
1397485448,0,9,unplugged
1397486502,1,9,plugged
1397486506,0,9,unplugged
1397488549,1,9,plugged
1397488552,0,9,unplugged
1397490221,1,9,plugged
1397490225,0,9,unplugged
1397491487,1,9,plugged
1397491491,0,9,unplugged
1397492164,1,9,plugged
1397492169,0,9,unplugged
1397492962,1,9,plugged
1397494594,0,9,unplugged
1397494761,1,9,plugged
1397543699,0,9,unplugged
1397543755,1,9,plugged
1397546328,0,9,unplugged
1397547677,1,9,plugged
1397547679,0,9,unplugged
1397547938,0,9,unplugged
1397548179,1,9,plugged
1397548181,0,9,unplugged
1397548197,1,9,plugged
1397549276,1,9,plugged
1397561851,0,9,unplugged
1397561860,1,9,plugged
1397561867,0,9,unplugged
1397561904,1,9,plugged
1397562353,0,9,unplugged
1397564857,1,9,plugged
1397564859,0,9,unplugged
1397565459,1,9,plugged
1397565461,0,9,unplugged
1397566258,1,9,plugged
1397566260,0,9,unplugged
1397570535,1,9,plugged
1397574860,0,9,unplugged
1397574888,1,9,plugged
1397575162,0,9,unplugged
1397575235,1,9,plugged
1397624838,0,9,unplugged
1397624906,1,9,plugged
1397644156,0,9,unplugged
1397644200,1,9,plugged
1397648525,0,9,unplugged
1397658657,1,9,plugged
1397658659,0,9,unplugged
1397664938,0,9,unplugged
1397665076,1,9,plugged
1397666039,0,9,unplugged
1397666764,1,9,plugged
1397731939,1,9,plugged
1397750199,0,9,unplugged
1397820343,0,9,unplugged
1397820481,1,9,plugged
1397820514,0,9,unplugged
1397820684,1,9,plugged
1397837264,1,9,plugged
1397899888,0,9,unplugged
1397900263,1,9,plugged
1397922979,0,9,unplugged
1397922980,1,9,plugged
1397988213,0,9,unplugged
1397989761,1,9,plugged
1397989763,0,9,unplugged
1397989827,1,9,plugged
1397989829,0,9,unplugged
1397989836,1,9,plugged
1397989850,0,9,unplugged
1397990458,1,9,plugged
1398163294,0,9,unplugged
1398163303,1,9,plugged
1398177682,1,7,plugged
1398184826,0,9,unplugged
1398184836,1,9,plugged
1398229805,0,7,unplugged
1398231550,0,9,unplugged
1398231614,1,9,plugged
1398236973,0,9,unplugged
1398237065,1,9,plugged
1398242175,0,9,unplugged
1398242280,1,9,plugged
1398244484,0,9,unplugged
1398244499,1,9,plugged
1398250686,0,9,unplugged
1398250693,1,9,plugged
1398250715,0,9,unplugged
1398267660,1,7,plugged
1398353052,1,9,plugged
1398410411,0,9,unplugged
1398410443,1,9,plugged
1398423204,0,9,unplugged
1398436773,0,7,unplugged
1398443926,0,9,unplugged
1398444009,1,9,plugged
1398688976,0,7,unplugged
1398697745,0,7,unplugged
1398697773,1,7,plugged
1398697813,0,7,unplugged
1398699617,1,7,plugged
1398760842,0,7,unplugged
1398765338,1,7,plugged
1398769954,1,7,plugged
1398777144,0,7,unplugged
1398777180,1,7,plugged
1398777517,0,7,unplugged
1398777593,1,7,plugged
1398843966,1,9,plugged
1398844463,0,2,unplugged
1398854954,1,6,plugged
1398855356,0,6,unplugged
1398855365,0,6,unplugged
1398855366,1,6,plugged
1398856278,1,6,plugged
1398856729,0,9,unplugged
1398856768,0,10,unplugged
1398856798,0,8,unplugged
1398856802,0,2,unplugged
1398856843,1,9,plugged
1398856866,0,10,unplugged
1398859297,0,6,unplugged
1398859298,1,6,plugged
1398859648,0,9,unplugged
1398859671,0,10,unplugged
1398860037,1,9,plugged
1398860060,0,10,unplugged
1398860744,0,6,unplugged
1398860745,1,6,plugged
1398860867,0,6,unplugged
1398860868,1,6,plugged
1398860926,1,6,plugged
1398860955,0,6,unplugged
1398860956,1,6,plugged
1398860991,1,6,plugged
1398861084,1,6,plugged
1398861790,0,6,unplugged
1398861791,1,6,plugged
1398861851,0,6,unplugged
1398862828,0,6,unplugged
1398863176,0,9,unplugged
1398867507,1,6,plugged
1398867509,0,6,unplugged
1398867597,0,4,unplugged
1398867643,0,5,unplugged
1398867712,0,4,unplugged
1398870412,1,6,plugged
1398870414,0,6,unplugged
1398870502,0,4,unplugged
1398871323,1,6,plugged
1398872696,1,6,plugged
1398872702,0,6,unplugged
1398872703,1,6,plugged
1398872728,0,6,unplugged
1398872729,1,6,plugged
1398872741,1,6,plugged
1398872746,0,6,unplugged
1398872748,1,6,plugged
1398872751,0,6,unplugged
1398872752,1,6,plugged
1398872758,0,6,unplugged
1398872771,1,6,plugged
1398872774,0,6,unplugged
1398872915,1,6,plugged
1398873085,0,6,unplugged
1398873387,1,6,plugged
1398873392,0,6,unplugged
1398873397,1,6,plugged
1398873477,0,6,unplugged
1398873590,0,7,unplugged
1398873714,1,7,plugged
1398873955,0,6,unplugged
1398876348,1,7,plugged
1398921874,0,6,unplugged
1398921891,1,6,plugged
1398921893,0,6,unplugged
1398921928,1,6,plugged
1398921931,0,6,unplugged
1398925267,0,9,unplugged
1398927369,1,9,plugged
1398936045,1,6,plugged
1398936047,0,6,unplugged
1398938410,1,6,plugged
1398938543,0,6,unplugged
1398947142,0,7,unplugged
1398947195,1,7,plugged
1398947196,0,7,unplugged
1398947356,1,6,plugged
1398947469,0,6,unplugged
1398948354,1,6,plugged
1398948509,0,6,unplugged
1398949168,1,6,plugged
1398949175,0,6,unplugged
1398949178,1,6,plugged
1398949183,0,6,unplugged
1398949656,0,7,unplugged
1398949664,1,7,plugged
1398950418,1,6,plugged
1398950532,0,6,unplugged
1398951152,1,6,plugged
1398951153,1,6,plugged
1398951156,0,6,unplugged
1398951633,1,6,plugged
1398951642,0,6,unplugged
1398951664,1,6,plugged
1398951676,0,6,unplugged
1398951699,1,6,plugged
1398951715,0,6,unplugged
1398951717,1,6,plugged
1398951876,0,6,unplugged
1398954309,0,9,unplugged
1398954311,1,9,plugged
1398954314,0,9,unplugged
1398954348,1,9,plugged
1398954350,0,9,unplugged
1398956419,1,6,plugged
1398956552,1,9,plugged
1398956683,0,6,unplugged
1398957726,1,6,plugged
1398957733,0,6,unplugged
1398957853,1,6,plugged
1398958010,1,6,plugged
1398958013,0,6,unplugged
1398958018,1,6,plugged
1398958019,0,6,unplugged
1398958021,1,6,plugged
1398958032,0,6,unplugged
1398958036,1,6,plugged
1398958039,0,6,unplugged
1398958949,1,6,plugged
1398958950,0,6,unplugged
1398958952,1,6,plugged
1398958955,1,6,plugged
1398958963,0,6,unplugged
1398958982,1,6,plugged
1398958987,0,6,unplugged
1398958988,1,6,plugged
1398958990,0,6,unplugged
1398959024,1,6,plugged
1398959029,0,6,unplugged
1398959042,1,6,plugged
1398959099,0,6,unplugged
1398959120,1,6,plugged
1398959126,0,6,unplugged
1398959345,1,6,plugged
1398959352,0,6,unplugged
1398959535,1,6,plugged
1398959537,0,6,unplugged
1398959557,1,6,plugged
1398959560,0,6,unplugged
1398959572,1,6,plugged
1398959732,0,6,unplugged
1398959747,1,6,plugged
1398959750,0,6,unplugged
1398959854,1,6,plugged
1398959856,0,6,unplugged
1398959863,1,6,plugged
1398959866,0,6,unplugged
1398959891,1,6,plugged
1398959912,0,6,unplugged
1398959918,1,6,plugged
1398959947,0,6,unplugged
1398959950,1,6,plugged
1398959958,0,6,unplugged
1398959970,1,6,plugged
1398960260,1,6,plugged
1398960387,0,6,unplugged
1398961298,1,6,plugged
1398961305,0,6,unplugged
1398961306,1,6,plugged
1398961313,0,7,unplugged
1398961372,0,6,unplugged
1398961942,1,6,plugged
1398962060,0,6,unplugged
1398963028,1,6,plugged
1398963416,1,7,plugged
1399006971,0,9,unplugged
1399007324,1,9,plugged
1399007779,0,6,unplugged
1399007784,0,6,unplugged
1399008056,0,6,unplugged
1399009139,0,7,unplugged
1399009315,1,7,plugged
1399016292,0,9,unplugged
1399016468,1,9,plugged
1399019227,0,7,unplugged
1399019253,1,7,plugged
1399019778,0,7,unplugged
1399019803,1,7,plugged
1399020591,0,7,unplugged
1399021812,1,7,plugged
1399024521,0,7,unplugged
1399024725,1,7,plugged
1399024726,0,7,unplugged
1399025113,1,7,plugged
1399026381,0,9,unplugged
1399026406,1,9,plugged
1399026947,0,9,unplugged
1399026956,1,9,plugged
1399027325,0,7,unplugged
1399027515,1,7,plugged
1399027517,0,7,unplugged
1399027739,0,9,unplugged
1399027793,1,7,plugged
1399028055,1,9,plugged
1399029209,0,7,unplugged
1399029340,1,7,plugged
1399029739,0,9,unplugged
1399035636,0,7,unplugged
1399035678,1,7,plugged
1399036683,1,9,plugged
1399040593,0,7,unplugged
1399042183,1,7,plugged
1399044157,0,7,unplugged
1399044158,1,7,plugged
1399046430,0,6,unplugged
1399047760,0,9,unplugged
1399047839,1,9,plugged
1399095530,0,7,unplugged
1399095948,1,7,plugged
1399102696,0,9,unplugged
1399103099,1,9,plugged
1399120332,0,7,unplugged
1399120454,1,7,plugged
1399121603,0,7,unplugged
1399121609,1,7,plugged
1399127491,0,9,unplugged
1399128634,1,9,plugged
1399128636,0,9,unplugged
1399128689,1,9,plugged
1399271602,0,9,unplugged
1399279746,0,7,unplugged
1399279811,1,7,plugged
1399279812,0,7,unplugged
1399279824,1,7,plugged
1399279825,0,7,unplugged
1399279865,1,7,plugged
1399279867,0,7,unplugged
1399279902,1,7,plugged
1399279905,0,7,unplugged
1399281983,1,7,plugged
1399281984,0,7,unplugged
1399286112,1,7,plugged
1399286962,1,9,plugged
1399286964,0,9,unplugged
1399286975,1,9,plugged
1399286978,0,9,unplugged
1399287017,1,9,plugged
1399287019,0,9,unplugged
1399287052,1,9,plugged
1399287055,0,9,unplugged
1399287535,1,9,plugged
1399294194,0,9,unplugged
1399294383,1,9,plugged
1399297326,1,9,plugged
1399297821,0,5,unplugged
1399304353,0,9,unplugged
1399305216,1,9,plugged
1399352437,1,7,plugged
1399352567,0,7,unplugged
1399352615,1,9,plugged
1399353366,1,7,plugged
1399353367,0,7,unplugged
1399353390,1,7,plugged
1399353391,0,7,unplugged
1399353428,1,7,plugged
1399358911,0,9,unplugged
1399359585,1,9,plugged
1399359716,0,9,unplugged
1399360011,1,9,plugged
1399360015,0,9,unplugged
1399360112,1,9,plugged
1399360114,0,9,unplugged
1399360147,1,9,plugged
1399360149,0,9,unplugged
1399360516,1,9,plugged
1399360518,0,9,unplugged
1399360540,1,9,plugged
1399360542,0,9,unplugged
1399360579,1,9,plugged
1399366468,0,7,unplugged
1399366728,1,7,plugged
1399366729,0,7,unplugged
1399366741,1,7,plugged
1399366742,0,7,unplugged
1399366846,1,7,plugged
1399366847,0,7,unplugged
1399367018,1,7,plugged
1399368480,0,7,unplugged
1399368488,1,7,plugged
1399370795,0,7,unplugged
1399370812,1,7,plugged
1399370816,0,7,unplugged
1399373496,0,7,unplugged
1399373618,1,7,plugged
1399373632,0,9,unplugged
1399373878,0,9,unplugged
1399373891,1,9,plugged
1399373893,0,9,unplugged
1399373996,1,9,plugged
1399373998,0,9,unplugged
1399374034,1,9,plugged
1399374824,0,9,unplugged
1399374888,0,2,unplugged
1399378643,1,7,plugged
1399378646,0,7,unplugged
1399378663,1,7,plugged
1399378665,0,7,unplugged
1399378760,1,7,plugged
1399378761,0,7,unplugged
1399383007,1,7,plugged
1399383064,0,7,unplugged
1399383089,1,7,plugged
1399385751,0,5,unplugged
1399386632,0,7,unplugged
1399386769,1,7,plugged
1399386816,0,7,unplugged
1399386822,1,7,plugged
1399393782,0,9,unplugged
1399393839,1,9,plugged
1399394030,0,7,unplugged
1399394729,0,9,unplugged
1399394949,0,7,unplugged
1399439364,0,7,unplugged
1399445308,0,7,unplugged
1399445354,1,7,plugged
1399445355,0,7,unplugged
1399445373,1,7,plugged
1399445375,0,7,unplugged
1399446701,1,7,plugged
1399446702,0,7,unplugged
1399447285,0,7,unplugged
1399447366,1,7,plugged
1399450502,0,7,unplugged
1399450547,1,7,plugged
1399450750,0,10,unplugged
1399450767,0,10,unplugged
1399450796,1,10,plugged
1399450809,0,10,unplugged
1399450849,1,10,plugged
1399450859,0,10,unplugged
1399450982,1,10,plugged
1399451002,0,10,unplugged
1399451135,1,10,plugged
1399451142,0,10,unplugged
1399451281,1,10,plugged
1399451307,0,10,unplugged
1399451309,1,10,plugged
1399451314,1,10,plugged
1399451319,0,10,unplugged
1399451331,1,10,plugged
1399451337,0,10,unplugged
1399451341,1,10,plugged
1399451353,0,10,unplugged
1399451374,1,10,plugged
1399451971,0,6,unplugged
1399452467,0,9,unplugged
1399452484,0,10,unplugged
1399452519,1,9,plugged
1399452521,0,9,unplugged
1399452530,1,10,plugged
1399452532,0,10,unplugged
1399452549,1,10,plugged
